grantor,grantee,schema_name,routine_name,specific_name,privilege_type,oid,identity_args,prokind
postgres,authenticated,public,owner_update_venue_pricing_tier,owner_update_venue_pricing_tier_19448,EXECUTE,19448,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,authenticated,public,owner_update_venue_pricing_tier,owner_update_venue_pricing_tier_19448,EXECUTE,19448,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,service_role,public,owner_update_venue_pricing_tier,owner_update_venue_pricing_tier_19448,EXECUTE,19448,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,service_role,public,owner_update_venue_pricing_tier,owner_update_venue_pricing_tier_19448,EXECUTE,19448,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,PUBLIC,public,owner_update_venue_rules,owner_update_venue_rules_19426,EXECUTE,19426,"p_venue_id uuid, p_rules_text text",f
postgres,PUBLIC,public,owner_update_venue_rules,owner_update_venue_rules_19426,EXECUTE,19426,"p_venue_id uuid, p_rules_text text",f
postgres,anon,public,owner_update_venue_rules,owner_update_venue_rules_19426,EXECUTE,19426,"p_venue_id uuid, p_rules_text text",f
postgres,anon,public,owner_update_venue_rules,owner_update_venue_rules_19426,EXECUTE,19426,"p_venue_id uuid, p_rules_text text",f
postgres,authenticated,public,owner_update_venue_rules,owner_update_venue_rules_19426,EXECUTE,19426,"p_venue_id uuid, p_rules_text text",f
postgres,authenticated,public,owner_update_venue_rules,owner_update_venue_rules_19426,EXECUTE,19426,"p_venue_id uuid, p_rules_text text",f
postgres,service_role,public,owner_update_venue_rules,owner_update_venue_rules_19426,EXECUTE,19426,"p_venue_id uuid, p_rules_text text",f
postgres,service_role,public,owner_update_venue_rules,owner_update_venue_rules_19426,EXECUTE,19426,"p_venue_id uuid, p_rules_text text",f
postgres,PUBLIC,public,owner_update_venue_species_stock,owner_update_venue_species_stock_19483,EXECUTE,19483,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,PUBLIC,public,owner_update_venue_species_stock,owner_update_venue_species_stock_19483,EXECUTE,19483,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,anon,public,owner_update_venue_species_stock,owner_update_venue_species_stock_19483,EXECUTE,19483,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,anon,public,owner_update_venue_species_stock,owner_update_venue_species_stock_19483,EXECUTE,19483,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,authenticated,public,owner_update_venue_species_stock,owner_update_venue_species_stock_19483,EXECUTE,19483,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,authenticated,public,owner_update_venue_species_stock,owner_update_venue_species_stock_19483,EXECUTE,19483,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,service_role,public,owner_update_venue_species_stock,owner_update_venue_species_stock_19483,EXECUTE,19483,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,service_role,public,owner_update_venue_species_stock,owner_update_venue_species_stock_19483,EXECUTE,19483,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,PUBLIC,public,rate_catch_with_rate_limit,rate_catch_with_rate_limit_18904,EXECUTE,18904,"p_catch_id uuid, p_rating integer",f
postgres,PUBLIC,public,rate_catch_with_rate_limit,rate_catch_with_rate_limit_18904,EXECUTE,18904,"p_catch_id uuid, p_rating integer",f
postgres,anon,public,rate_catch_with_rate_limit,rate_catch_with_rate_limit_18904,EXECUTE,18904,"p_catch_id uuid, p_rating integer",f
postgres,anon,public,rate_catch_with_rate_limit,rate_catch_with_rate_limit_18904,EXECUTE,18904,"p_catch_id uuid, p_rating integer",f
postgres,authenticated,public,rate_catch_with_rate_limit,rate_catch_with_rate_limit_18904,EXECUTE,18904,"p_catch_id uuid, p_rating integer",f
postgres,authenticated,public,rate_catch_with_rate_limit,rate_catch_with_rate_limit_18904,EXECUTE,18904,"p_catch_id uuid, p_rating integer",f
postgres,service_role,public,rate_catch_with_rate_limit,rate_catch_with_rate_limit_18904,EXECUTE,18904,"p_catch_id uuid, p_rating integer",f
postgres,service_role,public,rate_catch_with_rate_limit,rate_catch_with_rate_limit_18904,EXECUTE,18904,"p_catch_id uuid, p_rating integer",f
postgres,PUBLIC,public,react_to_catch_with_rate_limit,react_to_catch_with_rate_limit_18903,EXECUTE,18903,"p_catch_id uuid, p_reaction text",f
postgres,PUBLIC,public,react_to_catch_with_rate_limit,react_to_catch_with_rate_limit_18903,EXECUTE,18903,"p_catch_id uuid, p_reaction text",f
postgres,anon,public,react_to_catch_with_rate_limit,react_to_catch_with_rate_limit_18903,EXECUTE,18903,"p_catch_id uuid, p_reaction text",f
postgres,anon,public,react_to_catch_with_rate_limit,react_to_catch_with_rate_limit_18903,EXECUTE,18903,"p_catch_id uuid, p_reaction text",f
postgres,authenticated,public,react_to_catch_with_rate_limit,react_to_catch_with_rate_limit_18903,EXECUTE,18903,"p_catch_id uuid, p_reaction text",f
postgres,authenticated,public,react_to_catch_with_rate_limit,react_to_catch_with_rate_limit_18903,EXECUTE,18903,"p_catch_id uuid, p_reaction text",f
postgres,service_role,public,react_to_catch_with_rate_limit,react_to_catch_with_rate_limit_18903,EXECUTE,18903,"p_catch_id uuid, p_reaction text",f
postgres,service_role,public,react_to_catch_with_rate_limit,react_to_catch_with_rate_limit_18903,EXECUTE,18903,"p_catch_id uuid, p_reaction text",f
postgres,service_role,public,refresh_leaderboard_precompute,refresh_leaderboard_precompute_19615,EXECUTE,19615,p_catch_id uuid,f
postgres,service_role,public,refresh_leaderboard_precompute,refresh_leaderboard_precompute_19615,EXECUTE,19615,p_catch_id uuid,f
postgres,PUBLIC,public,request_account_deletion,request_account_deletion_19059,EXECUTE,19059,p_reason text,f
postgres,PUBLIC,public,request_account_deletion,request_account_deletion_19059,EXECUTE,19059,p_reason text,f
postgres,anon,public,request_account_deletion,request_account_deletion_19059,EXECUTE,19059,p_reason text,f
postgres,anon,public,request_account_deletion,request_account_deletion_19059,EXECUTE,19059,p_reason text,f
postgres,authenticated,public,request_account_deletion,request_account_deletion_19059,EXECUTE,19059,p_reason text,f
postgres,authenticated,public,request_account_deletion,request_account_deletion_19059,EXECUTE,19059,p_reason text,f
postgres,service_role,public,request_account_deletion,request_account_deletion_19059,EXECUTE,19059,p_reason text,f
postgres,service_role,public,request_account_deletion,request_account_deletion_19059,EXECUTE,19059,p_reason text,f
postgres,PUBLIC,public,request_account_export,request_account_export_19058,EXECUTE,19058,,f
postgres,PUBLIC,public,request_account_export,request_account_export_19058,EXECUTE,19058,,f
postgres,anon,public,request_account_export,request_account_export_19058,EXECUTE,19058,,f
postgres,anon,public,request_account_export,request_account_export_19058,EXECUTE,19058,,f
postgres,authenticated,public,request_account_export,request_account_export_19058,EXECUTE,19058,,f
postgres,authenticated,public,request_account_export,request_account_export_19058,EXECUTE,19058,,f
postgres,service_role,public,request_account_export,request_account_export_19058,EXECUTE,19058,,f
postgres,service_role,public,request_account_export,request_account_export_19058,EXECUTE,19058,,f
postgres,PUBLIC,public,set_comment_admin_author,set_comment_admin_author_19638,EXECUTE,19638,,f
postgres,PUBLIC,public,set_comment_admin_author,set_comment_admin_author_19638,EXECUTE,19638,,f
postgres,anon,public,set_comment_admin_author,set_comment_admin_author_19638,EXECUTE,19638,,f
postgres,anon,public,set_comment_admin_author,set_comment_admin_author_19638,EXECUTE,19638,,f
postgres,authenticated,public,set_comment_admin_author,set_comment_admin_author_19638,EXECUTE,19638,,f
postgres,authenticated,public,set_comment_admin_author,set_comment_admin_author_19638,EXECUTE,19638,,f
postgres,service_role,public,set_comment_admin_author,set_comment_admin_author_19638,EXECUTE,19638,,f
postgres,service_role,public,set_comment_admin_author,set_comment_admin_author_19638,EXECUTE,19638,,f
postgres,PUBLIC,public,set_updated_at,set_updated_at_18593,EXECUTE,18593,,f
postgres,PUBLIC,public,set_updated_at,set_updated_at_18593,EXECUTE,18593,,f
postgres,anon,public,set_updated_at,set_updated_at_18593,EXECUTE,18593,,f
postgres,anon,public,set_updated_at,set_updated_at_18593,EXECUTE,18593,,f
postgres,authenticated,public,set_updated_at,set_updated_at_18593,EXECUTE,18593,,f
postgres,authenticated,public,set_updated_at,set_updated_at_18593,EXECUTE,18593,,f
postgres,service_role,public,set_updated_at,set_updated_at_18593,EXECUTE,18593,,f
postgres,service_role,public,set_updated_at,set_updated_at_18593,EXECUTE,18593,,f
postgres,PUBLIC,public,soft_delete_comment,soft_delete_comment_18957,EXECUTE,18957,p_comment_id uuid,f
postgres,PUBLIC,public,soft_delete_comment,soft_delete_comment_18957,EXECUTE,18957,p_comment_id uuid,f
postgres,anon,public,soft_delete_comment,soft_delete_comment_18957,EXECUTE,18957,p_comment_id uuid,f
postgres,anon,public,soft_delete_comment,soft_delete_comment_18957,EXECUTE,18957,p_comment_id uuid,f
postgres,authenticated,public,soft_delete_comment,soft_delete_comment_18957,EXECUTE,18957,p_comment_id uuid,f
postgres,authenticated,public,soft_delete_comment,soft_delete_comment_18957,EXECUTE,18957,p_comment_id uuid,f
postgres,service_role,public,soft_delete_comment,soft_delete_comment_18957,EXECUTE,18957,p_comment_id uuid,f
postgres,service_role,public,soft_delete_comment,soft_delete_comment_18957,EXECUTE,18957,p_comment_id uuid,f
postgres,PUBLIC,public,unblock_profile,unblock_profile_19151,EXECUTE,19151,p_blocked_id uuid,f
postgres,PUBLIC,public,unblock_profile,unblock_profile_19151,EXECUTE,19151,p_blocked_id uuid,f
postgres,anon,public,unblock_profile,unblock_profile_19151,EXECUTE,19151,p_blocked_id uuid,f
postgres,anon,public,unblock_profile,unblock_profile_19151,EXECUTE,19151,p_blocked_id uuid,f
postgres,authenticated,public,unblock_profile,unblock_profile_19151,EXECUTE,19151,p_blocked_id uuid,f
postgres,authenticated,public,unblock_profile,unblock_profile_19151,EXECUTE,19151,p_blocked_id uuid,f
postgres,service_role,public,unblock_profile,unblock_profile_19151,EXECUTE,19151,p_blocked_id uuid,f
postgres,service_role,public,unblock_profile,unblock_profile_19151,EXECUTE,19151,p_blocked_id uuid,f
postgres,PUBLIC,public,upsert_venue_rating,upsert_venue_rating_19280,EXECUTE,19280,"p_venue_id uuid, p_rating integer",f
postgres,PUBLIC,public,upsert_venue_rating,upsert_venue_rating_19280,EXECUTE,19280,"p_venue_id uuid, p_rating integer",f
postgres,anon,public,upsert_venue_rating,upsert_venue_rating_19280,EXECUTE,19280,"p_venue_id uuid, p_rating integer",f
postgres,anon,public,upsert_venue_rating,upsert_venue_rating_19280,EXECUTE,19280,"p_venue_id uuid, p_rating integer",f
postgres,authenticated,public,upsert_venue_rating,upsert_venue_rating_19280,EXECUTE,19280,"p_venue_id uuid, p_rating integer",f
postgres,authenticated,public,upsert_venue_rating,upsert_venue_rating_19280,EXECUTE,19280,"p_venue_id uuid, p_rating integer",f
postgres,service_role,public,upsert_venue_rating,upsert_venue_rating_19280,EXECUTE,19280,"p_venue_id uuid, p_rating integer",f
postgres,service_role,public,upsert_venue_rating,upsert_venue_rating_19280,EXECUTE,19280,"p_venue_id uuid, p_rating integer",f
postgres,PUBLIC,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19318,,f
postgres,PUBLIC,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19318,,f
postgres,PUBLIC,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19318,,f
postgres,PUBLIC,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19318,,f
postgres,anon,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19318,,f
postgres,anon,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19318,,f
postgres,anon,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19318,,f
postgres,anon,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19318,,f
postgres,authenticated,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19318,,f
postgres,authenticated,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19318,,f
postgres,authenticated,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19318,,f
postgres,authenticated,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19318,,f
postgres,service_role,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19318,,f
postgres,service_role,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19318,,f
postgres,service_role,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19318,,f
postgres,service_role,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19318,,f
postgres,PUBLIC,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19319,p_user_id uuid,f
postgres,PUBLIC,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19319,p_user_id uuid,f
postgres,PUBLIC,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19319,p_user_id uuid,f
postgres,PUBLIC,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19319,p_user_id uuid,f
postgres,anon,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19319,p_user_id uuid,f
postgres,anon,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19319,p_user_id uuid,f
postgres,anon,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19319,p_user_id uuid,f
postgres,anon,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19319,p_user_id uuid,f
postgres,authenticated,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19319,p_user_id uuid,f
postgres,authenticated,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19319,p_user_id uuid,f
postgres,authenticated,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19319,p_user_id uuid,f
postgres,authenticated,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19319,p_user_id uuid,f
postgres,service_role,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19319,p_user_id uuid,f
postgres,service_role,public,user_rate_limits,user_rate_limits_19318,EXECUTE,19319,p_user_id uuid,f
postgres,service_role,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19319,p_user_id uuid,f
postgres,service_role,public,user_rate_limits,user_rate_limits_19319,EXECUTE,19319,p_user_id uuid,f
