record_type,schema_name,function_name,identity_args,prokind,is_security_definer,owner_role,language,search_path_value,search_path_pinned,proacl_text,grantee,privilege_type
function,public,block_profile,"p_blocked_id uuid, p_reason text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,check_email_exists,email_to_check text,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,check_rate_limit,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,cleanup_rate_limits,,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,community_stats_handle_catches_change,,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,create_comment_with_rate_limit,"p_catch_id uuid, p_body text, p_parent_comment_id uuid",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,create_notification,"p_user_id uuid, p_message text, p_type notification_type, p_actor_id uuid, p_catch_id uuid, p_comment_id uuid, p_extra_data jsonb",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,create_report_with_rate_limit,"p_target_type report_target_type, p_target_id uuid, p_reason text, p_details text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,enforce_catch_moderation,,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,enforce_catch_rate_limit,,f,t,postgres,plpgsql,"""""",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,enforce_comment_rate_limit,,f,f,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,enforce_report_rate_limit,,f,f,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,follow_profile_with_rate_limit,p_following_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_catch_rating_summary,p_catch_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_community_stats,,f,t,postgres,sql,"public, extensions",t,"{postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_feed_catches,"p_limit integer, p_offset integer, p_scope text, p_sort text, p_species text, p_custom_species text, p_venue_id uuid, p_session_id uuid",f,f,postgres,plpgsql,"public, extensions",t,"{=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_follower_count,p_profile_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_insights_aggregates,"p_date_preset text, p_custom_start timestamp with time zone, p_custom_end timestamp with time zone, p_selected_session_id uuid, p_selected_venue text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_leaderboard_scores,"p_species_slug text, p_limit integer",f,t,postgres,plpgsql,"""""",t,"{postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_my_venue_rating,p_venue_id uuid,f,f,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_profile_for_profile_page,p_username text,f,f,postgres,plpgsql,"""""",t,"{postgres=X/postgres,service_role=X/postgres,authenticated=X/postgres}",,
function,public,get_rate_limit_status,"p_user_id uuid, p_action text, p_max_attempts integer, p_window_minutes integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_species_options,"p_only_active boolean, p_only_with_catches boolean",f,t,postgres,sql,"public, extensions",t,"{postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_venue_by_slug,p_slug text,f,f,postgres,sql,"public, extensions",t,"{postgres=X/postgres,service_role=X/postgres,anon=X/postgres,authenticated=X/postgres}",,
function,public,get_venue_past_events,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer, p_offset integer",f,f,postgres,sql,"public, extensions",t,"{=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_venue_photos,"p_venue_id uuid, p_limit integer, p_offset integer",f,f,postgres,sql,"public, extensions",t,"{postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_venue_recent_catches,"p_venue_id uuid, p_limit integer, p_offset integer",f,f,postgres,plpgsql,"public, extensions",t,"{=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_venue_top_anglers,"p_venue_id uuid, p_limit integer",f,f,postgres,plpgsql,"public, extensions",t,"{=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_venue_top_catches,"p_venue_id uuid, p_limit integer",f,f,postgres,plpgsql,"public, extensions",t,"{=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_venue_upcoming_events,"p_venue_id uuid, p_now timestamp with time zone, p_limit integer",f,f,postgres,sql,"public, extensions",t,"{=X/postgres,postgres=X/postgres,anon=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,get_venues,"p_search text, p_limit integer, p_offset integer",f,f,postgres,sql,"public, extensions",t,"{postgres=X/postgres,service_role=X/postgres,anon=X/postgres,authenticated=X/postgres}",,
function,public,handle_catches_leaderboard_change,,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,service_role=X/postgres}",,
function,public,handle_new_user,,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,handle_ratings_leaderboard_change,,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,service_role=X/postgres}",,
function,public,insights_format_label,value text,f,f,postgres,sql,"""public, extensions""",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,is_admin,p_user_id uuid,f,f,postgres,sql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,is_blocked_either_way,"p_user_id uuid, p_other_id uuid",f,f,postgres,sql,"""public, extensions""",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,is_following,"p_follower uuid, p_following uuid",f,f,postgres,sql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,is_venue_admin_or_owner,p_venue_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,notify_admins_for_report,"p_report_id uuid, p_message text, p_extra_data jsonb",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_add_venue_photo,"p_venue_id uuid, p_image_path text, p_caption text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_create_venue_event,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_create_venue_opening_hour,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_create_venue_pricing_tier,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_create_venue_species_stock,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_delete_venue_event,p_event_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_delete_venue_opening_hour,p_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_delete_venue_photo,p_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_delete_venue_pricing_tier,p_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_delete_venue_species_stock,p_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_get_venue_by_slug,p_slug text,f,t,postgres,sql,"""""",t,"{postgres=X/postgres,service_role=X/postgres,authenticated=X/postgres}",,
function,public,owner_get_venue_events,p_venue_id uuid,f,t,postgres,plpgsql,"""public, extensions""",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_set_venue_photo_primary,p_photo_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_update_venue_booking,"p_venue_id uuid, p_booking_enabled boolean",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_update_venue_event,"p_event_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_update_venue_metadata,"p_venue_id uuid, p_tagline text, p_description text, p_ticket_type text, p_best_for_tags text[], p_facilities text[], p_price_from text, p_website_url text, p_booking_url text, p_contact_phone text, p_payment_methods text[], p_payment_notes text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_update_venue_opening_hour,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_update_venue_pricing_tier,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_update_venue_rules,"p_venue_id uuid, p_rules_text text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,owner_update_venue_species_stock,"p_id uuid, p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,rate_catch_with_rate_limit,"p_catch_id uuid, p_rating integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,react_to_catch_with_rate_limit,"p_catch_id uuid, p_reaction text",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,refresh_leaderboard_precompute,p_catch_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,service_role=X/postgres}",,
function,public,request_account_deletion,p_reason text,f,t,postgres,plpgsql,"""""",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,request_account_export,,f,t,postgres,plpgsql,"""""",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,set_comment_admin_author,,f,f,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,set_updated_at,,f,f,postgres,plpgsql,"""public, extensions""",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,soft_delete_comment,p_comment_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,unblock_profile,p_blocked_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,upsert_venue_rating,"p_venue_id uuid, p_rating integer",f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,user_rate_limits,,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,public,user_rate_limits,p_user_id uuid,f,t,postgres,plpgsql,"public, extensions",t,"{postgres=X/postgres,authenticated=X/postgres,service_role=X/postgres}",,
function,realtime,apply_rls,"wal jsonb, max_record_bytes integer",f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin,supabase_realtime_admin=X/supabase_admin}",,
function,realtime,broadcast_changes,"topic_name text, event_name text, operation text, table_name text, table_schema text, new record, old record, level text",f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin}",,
function,realtime,build_prepared_statement_sql,"prepared_statement_name text, entity regclass, columns realtime.wal_column[]",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin,supabase_realtime_admin=X/supabase_admin}",,
function,realtime,cast,"val text, type_ regtype",f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin,supabase_realtime_admin=X/supabase_admin}",,
function,realtime,check_equality_op,"op realtime.equality_op, type_ regtype, val_1 text, val_2 text",f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin,supabase_realtime_admin=X/supabase_admin}",,
function,realtime,is_visible_through_filters,"columns realtime.wal_column[], filters realtime.user_defined_filter[]",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin,supabase_realtime_admin=X/supabase_admin}",,
function,realtime,list_changes,"publication name, slot_name name, max_changes integer, max_record_bytes integer",f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin,supabase_realtime_admin=X/supabase_admin}",,
function,realtime,quote_wal2json,entity regclass,f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin,supabase_realtime_admin=X/supabase_admin}",,
function,realtime,send,"payload jsonb, event text, topic text, private boolean",f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin}",,
function,realtime,subscription_check_filters,,f,f,supabase_admin,plpgsql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin,supabase_realtime_admin=X/supabase_admin}",,
function,realtime,to_regrole,role_name text,f,f,supabase_admin,sql,,,"{=X/supabase_admin,supabase_admin=X/supabase_admin,postgres=X/supabase_admin,dashboard_user=X/supabase_admin,anon=X/supabase_admin,authenticated=X/supabase_admin,service_role=X/supabase_admin,supabase_realtime_admin=X/supabase_admin}",,
function,realtime,topic,,f,f,supabase_realtime_admin,sql,,,"{=X/supabase_realtime_admin,supabase_realtime_admin=X/supabase_realtime_admin,postgres=X/supabase_realtime_admin,dashboard_user=X/supabase_realtime_admin}",,
function,storage,add_prefixes,"_bucket_id text, _name text",f,t,supabase_storage_admin,plpgsql,,,,,
function,storage,can_insert_object,"bucketid text, name text, owner uuid, metadata jsonb",f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,delete_leaf_prefixes,"bucket_ids text[], names text[]",f,t,supabase_storage_admin,plpgsql,,,,,
function,storage,delete_prefix,"_bucket_id text, _name text",f,t,supabase_storage_admin,plpgsql,,,,,
function,storage,delete_prefix_hierarchy_trigger,,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,enforce_bucket_name_length,,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,extension,name text,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,filename,name text,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,foldername,name text,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,get_level,name text,f,f,supabase_storage_admin,sql,,,,,
function,storage,get_prefix,name text,f,f,supabase_storage_admin,sql,,,,,
function,storage,get_prefixes,name text,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,get_size_by_bucket,,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,list_multipart_uploads_with_delimiter,"bucket_id text, prefix_param text, delimiter_param text, max_keys integer, next_key_token text, next_upload_token text",f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,list_objects_with_delimiter,"bucket_id text, prefix_param text, delimiter_param text, max_keys integer, start_after text, next_token text",f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,lock_top_prefixes,"bucket_ids text[], names text[]",f,t,supabase_storage_admin,plpgsql,,,,,
function,storage,objects_delete_cleanup,,f,t,supabase_storage_admin,plpgsql,,,,,
function,storage,objects_insert_prefix_trigger,,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,objects_update_cleanup,,f,t,supabase_storage_admin,plpgsql,,,,,
function,storage,objects_update_level_trigger,,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,objects_update_prefix_trigger,,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,operation,,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,prefixes_delete_cleanup,,f,t,supabase_storage_admin,plpgsql,,,,,
function,storage,prefixes_insert_trigger,,f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,search,"prefix text, bucketname text, limits integer, levels integer, offsets integer, search text, sortcolumn text, sortorder text",f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,search_legacy_v1,"prefix text, bucketname text, limits integer, levels integer, offsets integer, search text, sortcolumn text, sortorder text",f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,search_v1_optimised,"prefix text, bucketname text, limits integer, levels integer, offsets integer, search text, sortcolumn text, sortorder text",f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,search_v2,"prefix text, bucket_name text, limits integer, levels integer, start_after text, sort_order text, sort_column text, sort_column_after text",f,f,supabase_storage_admin,plpgsql,,,,,
function,storage,update_updated_at_column,,f,f,supabase_storage_admin,plpgsql,,,,,
function,supabase_functions,http_request,,f,t,supabase_functions_admin,plpgsql,supabase_functions,t,"{supabase_functions_admin=X/supabase_functions_admin,postgres=X/supabase_functions_admin,anon=X/supabase_functions_admin,authenticated=X/supabase_functions_admin,service_role=X/supabase_functions_admin}",,
function,vault,_crypto_aead_det_decrypt,"message bytea, additional bytea, key_id bigint, context bytea, nonce bytea",f,f,supabase_admin,c,,,"{supabase_admin=X/supabase_admin,postgres=X*/supabase_admin,service_role=X/supabase_admin}",,
function,vault,_crypto_aead_det_encrypt,"message bytea, additional bytea, key_id bigint, context bytea, nonce bytea",f,f,supabase_admin,c,,,{supabase_admin=X/supabase_admin},,
function,vault,_crypto_aead_det_noncegen,,f,f,supabase_admin,c,,,{supabase_admin=X/supabase_admin},,
function,vault,create_secret,"new_secret text, new_name text, new_description text, new_key_id uuid",f,t,supabase_admin,plpgsql,"""""",t,"{supabase_admin=X/supabase_admin,postgres=X*/supabase_admin,service_role=X/supabase_admin}",,
function,vault,update_secret,"secret_id uuid, new_secret text, new_name text, new_description text, new_key_id uuid",f,t,supabase_admin,plpgsql,"""""",t,"{supabase_admin=X/supabase_admin,postgres=X*/supabase_admin,service_role=X/supabase_admin}",,
